empresa,departamento,produto_original,produto_normalizado,codigo_produto,embalagem_original,quantidade,unidade,quantidade_base,unidade_base,preco,preco_publico,pagina_catalogo,link_produto,data_coleta,fonte,status_validacao
Casa Garcia Gourmet,Confeitaria,ACUCAR COL AMARELO 300G MIL CORES,ACUCAR COL AMARELO MIL CORES,9176,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR COL AZUL 300G MIL CORES,ACUCAR COL AZUL MIL CORES,9185,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR COL BRANCO 300G MIL CORES,ACUCAR COL BRANCO MIL CORES,9181,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR COL ROSA 300G MIL CORES,ACUCAR COL ROSA MIL CORES,9177,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR COL VERDE 300G MIL CORES,ACUCAR COL VERDE MIL CORES,9178,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR COL VERMELHO 300G MIL CORES,ACUCAR COL VERMELHO MIL CORES,9179,CX 12,300.0,G,300.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR CONF 1KG SNOW SUGAR,ACUCAR CONF SNOW SUGAR,301,CX 10,1.0,KG,1000.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR CONF 500G SNOW SUGAR,ACUCAR CONF SNOW SUGAR,297,CX 20,500.0,G,500.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR CONF BIG MIX 1KG,ACUCAR CONF BIG MIX,299,CX 10,1.0,KG,1000.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR CRISTAL 1KG UNIAO,ACUCAR CRISTAL UNIAO,2770,CX 10,1.0,KG,1000.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR GELADO P/COBERTURAS 1KG,ACUCAR GELADO P COBERTURAS,302,CX 10,1.0,KG,1000.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR GELADO P/COBERTURAS 500G,ACUCAR GELADO P COBERTURAS,298,CX 06,500.0,G,500.0,G,,False,1,,2026-08-26 17:42:32,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ACUCAR IMPALPAVEL MIX 1KG,ACUCAR IMPALPAVEL MIX,5621,CX 10,1.0,KG,1000.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AGAR-AGAR MIX 30G,AGAR AGAR MIX,5634,CX 06,30.0,G,30.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"ALCOOL ETILICO DE CEREAIS 93,8 50ML FAB",ALCOOL ETILICO DE CEREAIS 93 8 FAB,6388,CX 30,50.0,ML,50.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"AMENDOIM TORRADO GRANULADO VABENE 1,05KG",AMENDOIM TORRADO GRANULADO VABENE,3970,CX 12,1.05,KG,1050.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"AMENDOIM TORRADO METADES VABENE 1,05KG",AMENDOIM TORRADO METADES VABENE,3997,CX 12,1.05,KG,1050.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AMIDO DE MILHO TECNUTRI 1KG,AMIDO DE MILHO TECNUTRI,6628,CX 10,1.0,KG,1000.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AMIDO DE MILHO TECNUTRI 500G,AMIDO DE MILHO TECNUTRI,6619,CX 24,500.0,G,500.0,G,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,ANTIMOFO LIQ EXTRA PARA BOLO 5L,ANTIMOFO LIQ EXTRA PARA BOLO,2305,CX 04,5.0,L,5000.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ABACAXI LARECETTE 960ML,AROMA ABACAXI LARECETTE,435,CX 12,960.0,ML,960.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ABACAXI OLEOSO 1000ML LARECETTE,AROMA ABACAXI OLEOSO LARECETTE,10844,UN 01,1000.0,ML,1000.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ALHO LARECETTE 960ML,AROMA ALHO LARECETTE,476,CX 12,960.0,ML,960.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ART BAUNILHA BRANCA 960ML MIX,AROMA ART BAUNILHA BRANCA MIX,80152,CX 06,960.0,ML,960.0,ML,,False,2,,2026-08-26 17:42:33,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ART SABOR BAUNILHA 960ML,AROMA ART SABOR BAUNILHA,77926,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ART SABOR BAUNILHA BRANCA 960ML,AROMA ART SABOR BAUNILHA BRANCA,77927,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ART SABOR LARANJA 960ML,AROMA ART SABOR LARANJA,77928,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ART SABOR MANTEIGA 960ML,AROMA ART SABOR MANTEIGA,77929,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ARTIF BAUNILHA MIX 960ML,AROMA ARTIF BAUNILHA MIX,80153,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ARTIFICIAL COCO MIX 960ML,AROMA ARTIFICIAL COCO MIX,80166,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA ARTIFICIAL PANETONE 960ML MIX,AROMA ARTIFICIAL PANETONE MIX,80187,CX 06,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA BATATA DOCE OLEOSO LARECETTE 1000M,AROMA BATATA DOCE OLEOSO LARECETTE 1000M,398,CX 12,,,,,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Confeitaria,AROMA BAUNILHA LARECETTE 960ML,AROMA BAUNILHA LARECETTE,431,CX 12,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA BAUNILHA OLEOSO 1000ML,AROMA BAUNILHA OLEOSO,479,CX 12,1000.0,ML,1000.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA BAUNILHA PRATA LARECETTE 960ML,AROMA BAUNILHA PRATA LARECETTE,523,CX 12,960.0,ML,960.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA CHOCOLATE OLEOSO 1000ML,AROMA CHOCOLATE OLEOSO,480,CX 12,1000.0,ML,1000.0,ML,,False,3,,2026-08-26 17:42:34,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA COCO LARECETTE 960ML,AROMA COCO LARECETTE,432,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA COCO OLEOSO LARECETTE 1000ML,AROMA COCO OLEOSO LARECETTE,439,CX 12,1000.0,ML,1000.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA DE CHOCOLATE 960ML,AROMA DE CHOCOLATE,2213,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA DE LEITE 960ML LA RECETTE,AROMA DE LEITE LA RECETTE,10842,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA IDENT NATURAL MANTEIGA MIX 960ML,AROMA IDENT NATURAL MANTEIGA MIX,81220,CX 06,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA LARANJA LARECETTE 960ML,AROMA LARANJA LARECETTE,429,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA LARANJA OLEOSO 1000ML,AROMA LARANJA OLEOSO,481,CX 12,1000.0,ML,1000.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA LEITE CONDENSADO LARECETTE 960ML,AROMA LEITE CONDENSADO LARECETTE,437,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA LIMAO LARECETTE 960ML,AROMA LIMAO LARECETTE,438,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MANTEIGA LARECETTE 960ML,AROMA MANTEIGA LARECETTE,430,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MANTEIGA OLEOSO LARECETTE 1000ML,AROMA MANTEIGA OLEOSO LARECETTE,440,CX 12,1000.0,ML,1000.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MARACUJA LARECETTE 960ML,AROMA MARACUJA LARECETTE,436,CX 12,960.0,ML,960.0,ML,,False,4,,2026-08-26 17:42:35,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MARACUJA OLEOSO 1000ML LARECETTE,AROMA MARACUJA OLEOSO LARECETTE,10843,UN 01,1000.0,ML,1000.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MARIA OLEOSO LARECETTE 1000ML,AROMA MARIA OLEOSO LARECETTE,385,CX 12,1000.0,ML,1000.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MILHO VERDE OLEOSO LARECETE 1000ML,AROMA MILHO VERDE OLEOSO LARECETE,441,CX 12,1000.0,ML,1000.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA MORANGO LARECETTE 960ML,AROMA MORANGO LARECETTE,474,CX 12,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA NATA LARECETTE 960ML,AROMA NATA LARECETTE,478,CX 12,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA NATA OLEOSO 1000ML,AROMA NATA OLEOSO,492,CX 12,1000.0,ML,1000.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA NATURAL LARANJA MIX 960ML,AROMA NATURAL LARANJA MIX,80175,CX 06,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA NATURAL MANTEIGA MIX 960ML,AROMA NATURAL MANTEIGA MIX,80178,CX 06,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA PANETONE LARECETTE 960ML,AROMA PANETONE LARECETTE,368,CX 12,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA PANETONE OLEOSO LARECETTE 1000ML,AROMA PANETONE OLEOSO LARECETTE,477,CX 12,1000.0,ML,1000.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,AROMA QUEIJO LARECETTE 960ML,AROMA QUEIJO LARECETTE,442,CX 12,960.0,ML,960.0,ML,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO CHOC BCO 1KG,BASE P SORVETE E BOLO CHOC BCO,2312,FD 10,1.0,KG,1000.0,G,,False,5,,2026-08-26 17:42:36,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE ABACAXI 1KG,BASE P SORVETE E BOLO DE ABACAXI,467,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE AIPIM 1KG,BASE P SORVETE E BOLO DE AIPIM,473,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE BAUNILHA 1KG,BASE P SORVETE E BOLO DE BAUNILHA,469,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE LEITE COND 1KG,BASE P SORVETE E BOLO DE LEITE COND,468,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE LIMAO 1KG,BASE P SORVETE E BOLO DE LIMAO,2296,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE MARACUJA 1KG,BASE P SORVETE E BOLO DE MARACUJA,471,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE MILHO VERDE 1KG,BASE P SORVETE E BOLO DE MILHO VERDE,466,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE MORANGO 1KG,BASE P SORVETE E BOLO DE MORANGO,470,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BASE P/SORVETE E BOLO DE NATA 1KG,BASE P SORVETE E BOLO DE NATA,472,FD 10,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BEIJINHO 2KG BOCARDO,BEIJINHO BOCARDO,4936,CX 06,2.0,KG,2000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BEIJINHO 950G BOCARDO,BEIJINHO BOCARDO,2100,PC 25,950.0,G,950.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BICARBONATO DE SODIO EXTRA FINO 1KG,BICARBONATO DE SODIO EXTRA FINO,2314,PC 25,1.0,KG,1000.0,G,,False,6,,2026-08-26 17:42:37,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BICARBONATO DE SODIO EXTRA FINO 25KG,BICARBONATO DE SODIO EXTRA FINO,79183,SC 01,25.0,KG,25000.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BISNAGA CARAVELA NOCCIOLA CRUNCH 1,01KG",BISNAGA CARAVELA NOCCIOLA CRUNCH,10530,CX 09,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BISNAGA CARAVELLA PISTACCHIO 1,01KG",BISNAGA CARAVELLA PISTACCHIO,10617,CX 09,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BISNAGA CARIBE BUENO 1,01KG",BISNAGA CARIBE BUENO,10527,CX 09,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BISNAGA CARIBE CREM AVELA 1,01KG",BISNAGA CARIBE CREM AVELA,10528,CX 09,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BISNAGA CARIBE LEITINHO 1,01KG",BISNAGA CARIBE LEITINHO,10526,CX 09,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRIGADEIRO 2KG BOCARDO,BRIGADEIRO BOCARDO,2101,CX 06,2.0,KG,2000.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRIGADEIRO 950KG BOCARDO,BRIGADEIRO BOCARDO,4937,CX 06,950.0,KG,950000.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BRILHO E COB MARACUJA C/SEM 1,01KG AUREA",BRILHO E COB MARACUJA C SEM AUREA,8547,UN 01,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BRILHO E COB MORANGO 1,01KG AUREA",BRILHO E COB MORANGO AUREA,8539,CX 06,1.01,KG,1010.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO AMARELO 3G FAB,BRILHO P DECORACAO AMARELO FAB,6366,CX 12,3.0,G,3.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO AZUL 3G FAB,BRILHO P DECORACAO AZUL FAB,6364,CX 12,3.0,G,3.0,G,,False,7,,2026-08-26 17:42:39,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO CRISTAL 20G FAB,BRILHO P DECORACAO CRISTAL FAB,10685,CX 04,20.0,G,20.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO CRISTAL 3G FAB,BRILHO P DECORACAO CRISTAL FAB,6390,CX 12,3.0,G,3.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO ROSA 3G FAB,BRILHO P DECORACAO ROSA FAB,6365,CX 12,3.0,G,3.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO VERDE 3G FAB,BRILHO P DECORACAO VERDE FAB,6362,CX 12,3.0,G,3.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO P/DECORACAO VERMELHO 3G FAB,BRILHO P DECORACAO VERMELHO FAB,6363,CX 12,3.0,G,3.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BRILHO/COB MARACUJA C/SEM 1,01KG BOCARDO",BRILHO COB MARACUJA C SEM BOCARDO,8698,CX 06,1.01,KG,1010.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"BRILHO/COB NEUTRO BOCARDO 1,01KG BOCARDO",BRILHO COB NEUTRO BOCARDO BOCARDO,8699,CX 06,1.01,KG,1010.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BRILHO/COB NEUTRO BOCARDO 4KG BOCARDO,BRILHO COB NEUTRO BOCARDO BOCARDO,8700,CX 06,4.0,KG,4000.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,BUTTERCREAM 400G,BUTTERCREAM,662,CX 10,400.0,G,400.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CACAU EM PO ALCALINO 500G MAVALERIO,CACAU EM PO ALCALINO MAVALERIO,2154,CX 12,500.0,G,500.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CACAU EM PO SICAO 500G,CACAU EM PO SICAO,5840,CX 10,500.0,G,500.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CACAU PO 500G MELKEN,CACAU PO MELKEN,5542,CX 16,500.0,G,500.0,G,,False,8,,2026-08-26 17:42:40,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CALDA DE PUDIM 4,8KG EMBRAMIX",CALDA DE PUDIM EMBRAMIX,81150,CX 12,4.8,KG,4800.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CALDA P/BOLO CONG 907G FLAVOR,CALDA P BOLO CONG FLAVOR,11758,CX 12,907.0,G,907.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CALDA P/BOLO SABOR LEITE COND DAMARE 1L,CALDA P BOLO SABOR LEITE COND DAMARE,957,CX 12,1.0,L,1000.0,ML,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CALDA P/BOLO UHT PASTRY PRIDE 907G,CALDA P BOLO UHT PASTRY PRIDE,11760,CX 12,907.0,G,907.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CALDA P/MOLHAR BOLO SABOR TRES LEITES 1L,CALDA P MOLHAR BOLO SABOR TRES LEITES,255,CX 12,1.0,L,1000.0,ML,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CALDA PARA PUDIM 1,450KG",CALDA PARA PUDIM,2165,CX 04,1.45,KG,1450.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CANELA 500G,CANELA,79557,CX 20,500.0,G,500.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CANUTOS WAFER BAUNILHA/CHOCOLATE 1KG,CANUTOS WAFER BAUNILHA CHOCOLATE,20326,CX 01,1.0,KG,1000.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CARAVELA NOCCIOLA CRUNCH 3KG,CARAVELA NOCCIOLA CRUNCH,10529,UN 01,3.0,KG,3000.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CARAVELLA GRAN NOCCIOLA 3KG,CARAVELLA GRAN NOCCIOLA,10524,UN 01,3.0,KG,3000.0,G,,False,9,,2026-08-26 17:42:41,https://casagarciafortaleza.com.br/index.php,VALIDO
